gap_id,row_id,image_filename,x_center_px,y_center_px,width_px,height_px,area_px2,area_m2
Gap-2976,Row-2,422.jpg,243.9,352.6,36,332,9028,0.2257
Gap-2977,Row-3,422.jpg,319.0,170.0,77,113,3868,0.0967
Gap-2978,Row-3,422.jpg,362.7,247.4,39,46,969,0.024225
Gap-2979,Row-3,422.jpg,444.8,410.0,127,211,8524,0.2131
Gap-2980,Row-4,422.jpg,426.0,203.1,175,182,7417,0.185425
Gap-2981,Row-2,423.jpg,232.8,223.1,32,86,2160,0.054
Gap-2982,Row-2,423.jpg,246.1,428.2,40,172,5069,0.126725
Gap-2983,Row-3,423.jpg,324.1,215.0,129,202,7553,0.188825
Gap-2984,Row-3,423.jpg,411.3,373.1,86,122,4498,0.11245
Gap-2985,Row-4,423.jpg,349.5,136.1,58,44,764,0.0191
Gap-2986,Row-4,423.jpg,369.7,187.1,77,76,1643,0.041075
Gap-2987,Row-4,423.jpg,411.9,208.6,31,36,620,0.0155
Gap-2988,Row-4,423.jpg,460.0,273.1,93,103,3297,0.082425
Gap-2989,Row-1,424.jpg,44.2,144.7,95,63,3766,0.09415
Gap-2990,Row-2,424.jpg,86.0,199.7,164,182,7573,0.189325
Gap-2991,Row-3,424.jpg,241.7,316.1,45,396,11680,0.292
Gap-2992,Row-4,424.jpg,383.3,314.5,235,396,17011,0.425275
Gap-2993,Row-5,424.jpg,415.1,224.6,202,227,11308,0.2827
Gap-2994,Row-6,424.jpg,444.1,164.0,140,108,5502,0.13755
Gap-2995,Row-1,425.jpg,44.7,147.5,83,67,3481,0.087025
Gap-2996,Row-2,425.jpg,77.0,191.7,140,155,7314,0.18285
Gap-2997,Row-3,425.jpg,258.1,184.6,39,151,4129,0.103225
Gap-2998,Row-3,425.jpg,277.1,405.4,48,239,6426,0.16065
Gap-2999,Row-4,425.jpg,335.5,170.4,79,113,4444,0.1111
Gap-3000,Row-4,425.jpg,445.5,373.9,149,244,9926,0.24815
Gap-3001,Row-5,425.jpg,437.8,190.5,154,155,7969,0.199225
Gap-3002,Row-1,426.jpg,51.2,156.9,109,87,4805,0.120125
Gap-3003,Row-2,426.jpg,233.0,247.1,30,259,6998,0.17495
Gap-3004,Row-3,426.jpg,393.7,314.7,234,396,16976,0.4244
Gap-3005,Row-4,426.jpg,417.6,222.4,194,217,10686,0.26715
Gap-3006,Row-1,427.jpg,46.2,155.6,99,84,4228,0.1057
Gap-3007,Row-2,427.jpg,70.8,179.1,140,122,5366,0.13415
Gap-3008,Row-3,427.jpg,225.6,127.5,30,23,523,0.013075
Gap-3009,Row-3,427.jpg,212.7,329.3,55,362,9529,0.238225
Gap-3010,Row-4,427.jpg,302.2,170.8,49,50,1260,0.0315
Gap-3011,Row-4,427.jpg,378.3,370.9,135,298,10946,0.27365
Gap-3012,Row-5,427.jpg,378.7,158.9,102,91,3325,0.083125
Gap-3013,Row-5,427.jpg,467.5,254.7,95,114,4855,0.121375
Gap-3014,Row-1,428.jpg,43.3,156.9,107,83,3508,0.0877
Gap-3015,Row-2,428.jpg,112.7,152.5,100,90,3244,0.0811
Gap-3016,Row-2,428.jpg,33.3,233.2,81,86,3453,0.086325
Gap-3017,Row-3,428.jpg,250.4,179.5,35,60,1489,0.037225
Gap-3018,Row-3,428.jpg,256.9,269.3,32,49,1134,0.02835
Gap-3019,Row-3,428.jpg,264.7,366.4,37,150,3785,0.094625
Gap-3020,Row-4,428.jpg,345.0,199.9,103,122,4458,0.11145
Gap-3021,Row-4,428.jpg,420.7,322.8,116,153,5567,0.139175
Gap-3022,Row-4,428.jpg,465.8,419.5,30,32,567,0.014175
Gap-3023,Row-5,428.jpg,439.0,183.5,163,133,6734,0.16835
Gap-3024,Row-1,429.jpg,56.3,176.1,123,123,5567,0.139175
Gap-3025,Row-2,429.jpg,222.4,490.2,29,35,619,0.015475
Gap-3026,Row-3,429.jpg,322.2,169.5,35,41,889,0.022225
Gap-3027,Row-3,429.jpg,361.9,231.4,41,51,1159,0.028975
Gap-3028,Row-4,429.jpg,353.9,158.8,39,35,677,0.016925
Gap-3029,Row-4,429.jpg,415.4,179.9,40,40,610,0.01525
Gap-3030,Row-4,429.jpg,476.8,256.2,77,79,3055,0.076375
Gap-3031,Row-1,43.jpg,76.1,206.2,174,178,7989,0.199725
Gap-3032,Row-2,43.jpg,218.9,127.9,36,27,682,0.01705
Gap-3033,Row-2,43.jpg,199.3,182.0,44,34,919,0.022975
Gap-3034,Row-2,43.jpg,140.4,313.8,35,63,997,0.024925
Gap-3035,Row-2,43.jpg,79.7,470.1,66,89,3134,0.07835
Gap-3036,Row-3,43.jpg,282.0,166.8,39,105,2855,0.071375
Gap-3037,Row-3,43.jpg,301.8,410.7,28,88,919,0.022975
Gap-3038,Row-4,43.jpg,337.0,158.1,42,75,835,0.020875
Gap-3039,Row-4,43.jpg,398.9,229.5,67,67,1978,0.04945
Gap-3040,Row-4,43.jpg,422.1,294.1,36,52,512,0.0128
Gap-3041,Row-4,43.jpg,490.2,363.7,49,59,1421,0.035525
Gap-3042,Row-5,43.jpg,389.7,148.1,42,48,824,0.0206
Gap-3043,Row-5,43.jpg,462.3,203.2,81,68,2353,0.058825
Gap-3044,Row-5,43.jpg,500.7,242.6,28,32,604,0.0151
Gap-3045,Row-1,44.jpg,70.5,187.8,148,152,7806,0.19515
Gap-3046,Row-2,44.jpg,100.0,322.6,205,396,15327,0.383175
Gap-3047,Row-3,44.jpg,249.1,146.0,32,57,1468,0.0367
Gap-3048,Row-3,44.jpg,262.4,436.9,37,169,4430,0.11075
Gap-3049,Row-4,44.jpg,495.0,438.2,38,36,833,0.020825
Gap-3050,Row-5,44.jpg,412.2,162.9,123,85,3687,0.092175
Gap-3051,Row-5,44.jpg,479.8,240.5,36,56,903,0.022575
Gap-3052,Row-1,45.jpg,126.3,175.1,127,115,4970,0.12425
Gap-3053,Row-1,45.jpg,32.2,244.0,34,45,768,0.0192
Gap-3054,Row-2,45.jpg,214.4,186.4,94,113,3617,0.090425
Gap-3055,Row-2,45.jpg,133.8,324.2,84,109,3911,0.097775
Gap-3056,Row-2,45.jpg,72.0,425.1,50,84,1724,0.0431
Gap-3057,Row-4,45.jpg,392.9,204.9,32,51,847,0.021175
Gap-3058,Row-4,45.jpg,493.4,398.2,40,102,2578,0.06445
Gap-3059,Row-5,45.jpg,493.3,217.8,46,59,1751,0.043775
Gap-3060,Row-1,46.jpg,110.2,167.1,103,114,3665,0.091625
Gap-3061,Row-2,46.jpg,178.4,157.9,64,76,2530,0.06325
Gap-3062,Row-2,46.jpg,135.7,233.7,45,49,1165,0.029125
Gap-3063,Row-2,46.jpg,36.1,453.3,91,133,4251,0.106275
Gap-3064,Row-3,46.jpg,239.9,135.1,31,40,918,0.02295
Gap-3065,Row-3,46.jpg,255.2,453.9,34,126,3366,0.08415
Gap-3066,Row-4,46.jpg,302.6,153.5,63,70,1839,0.045975
Gap-3067,Row-4,46.jpg,471.9,454.9,85,118,4632,0.1158
Gap-3068,Row-5,46.jpg,348.4,162.8,68,72,1100,0.0275
Gap-3069,Row-5,46.jpg,456.2,245.5,99,105,3783,0.094575
Gap-3070,Row-1,47.jpg,134.2,199.6,141,180,8008,0.2002
Gap-3071,Row-1,47.jpg,28.0,340.1,75,87,3195,0.079875
Gap-3072,Row-2,47.jpg,223.4,171.5,68,120,3644,0.0911
Gap-3073,Row-2,47.jpg,180.1,326.1,26,41,543,0.013575
Gap-3074,Row-2,47.jpg,134.9,433.2,78,156,5676,0.1419
Gap-3075,Row-3,47.jpg,279.8,161.9,40,60,1129,0.028225
Gap-3076,Row-3,47.jpg,296.8,236.6,46,71,1670,0.04175
Gap-3077,Row-3,47.jpg,331.1,407.2,67,221,6927,0.173175
Gap-3078,Row-4,47.jpg,382.6,220.4,146,184,4931,0.123275
Gap-3079,Row-5,47.jpg,435.5,185.4,162,101,4105,0.102625
Gap-3080,Row-1,48.jpg,58.4,180.1,125,136,6598,0.16495
Gap-3081,Row-2,48.jpg,169.8,125.7,40,24,546,0.01365
Gap-3082,Row-2,48.jpg,59.8,363.6,128,254,9584,0.2396
Gap-3083,Row-3,48.jpg,253.5,196.1,31,52,1143,0.028575
Gap-3084,Row-3,48.jpg,257.4,318.1,34,145,3177,0.079425
Gap-3085,Row-4,48.jpg,342.9,141.2,36,48,824,0.0206
Gap-3086,Row-4,48.jpg,376.8,228.1,120,201,5483,0.137075
Gap-3087,Row-4,48.jpg,490.3,417.3,49,96,2640,0.066
Gap-3088,Row-5,48.jpg,409.1,155.5,58,57,747,0.018675
Gap-3089,Row-1,49.jpg,23.7,143.9,54,65,2480,0.062
Gap-3090,Row-2,49.jpg,63.4,219.3,126,216,8449,0.211225
Gap-3091,Row-3,49.jpg,173.0,218.2,34,201,5229,0.130725
Gap-3092,Row-3,49.jpg,161.0,377.5,22,80,1040,0.026
Gap-3093,Row-3,49.jpg,167.3,471.0,32,97,2128,0.0532
Gap-3094,Row-4,49.jpg,313.3,195.4,28,30,533,0.013325
Gap-3095,Row-4,49.jpg,366.2,297.6,53,74,1521,0.038025
Gap-3096,Row-5,49.jpg,327.5,139.8,36,54,849,0.021225
Gap-3097,Row-5,49.jpg,377.6,192.2,39,38,606,0.01515
Gap-3098,Row-5,49.jpg,417.8,210.9,32,42,679,0.016975
Gap-3099,Row-5,49.jpg,495.7,292.5,28,46,919,0.022975
Gap-3100,Row-1,5.jpg,86.2,221.5,151,203,5143,0.128575
Gap-3101,Row-2,5.jpg,185.2,179.1,37,52,1002,0.02505
Gap-3102,Row-2,5.jpg,149.5,257.1,30,64,1029,0.025725
Gap-3103,Row-2,5.jpg,118.5,333.1,51,90,2162,0.05405
Gap-3104,Row-3,5.jpg,274.6,150.1,35,68,1954,0.04885
Gap-3105,Row-3,5.jpg,284.2,222.2,34,67,1082,0.02705
Gap-3106,Row-3,5.jpg,294.3,310.5,40,105,2149,0.053725
Gap-3107,Row-3,5.jpg,310.6,483.0,29,55,596,0.0149
Gap-3108,Row-4,5.jpg,334.0,138.5,53,47,1746,0.04365
Gap-3109,Row-4,5.jpg,411.2,279.8,65,83,2554,0.06385
Gap-3110,Row-4,5.jpg,464.4,389.3,26,37,610,0.01525
Gap-3111,Row-4,5.jpg,501.8,431.5,31,40,520,0.013
Gap-3112,Row-5,5.jpg,430.7,179.0,146,148,5929,0.148225
Gap-3113,Row-1,50.jpg,38.2,194.9,31,26,638,0.01595
Gap-3114,Row-2,50.jpg,191.7,143.5,21,46,606,0.01515
Gap-3115,Row-2,50.jpg,157.8,208.1,32,52,641,0.016025
Gap-3116,Row-2,50.jpg,71.4,344.1,139,217,8230,0.20575
Gap-3117,Row-3,50.jpg,245.2,163.6,30,45,528,0.0132
Gap-3118,Row-4,50.jpg,459.0,194.0,58,35,785,0.019625
Gap-3119,Row-4,50.jpg,495.3,228.8,27,31,570,0.01425
Gap-3120,Row-1,51.jpg,127.8,134.0,52,39,1030,0.02575
Gap-3121,Row-2,51.jpg,185.7,152.0,51,34,764,0.0191
Gap-3122,Row-2,51.jpg,132.0,257.9,75,109,2984,0.0746
Gap-3123,Row-2,51.jpg,68.6,400.0,49,60,1098,0.02745
Gap-3124,Row-3,51.jpg,248.4,432.3,33,165,4031,0.100775
Gap-3125,Row-4,51.jpg,448.8,167.1,61,45,1332,0.0333
Gap-3126,Row-1,52.jpg,56.6,248.1,118,155,5410,0.13525
Gap-3127,Row-2,52.jpg,103.8,394.4,113,220,6796,0.1699
Gap-3128,Row-3,52.jpg,318.0,374.3,40,101,2027,0.050675
Gap-3129,Row-3,52.jpg,329.0,474.0,35,86,2282,0.05705
Gap-3130,Row-1,53.jpg,69.6,204.8,60,62,961,0.024025
Gap-3131,Row-2,53.jpg,116.0,262.4,86,134,3383,0.084575
Gap-3132,Row-2,53.jpg,52.1,393.7,88,139,3796,0.0949
Gap-3133,Row-3,53.jpg,243.5,176.5,31,29,586,0.01465
Gap-3134,Row-3,53.jpg,254.3,413.7,30,45,717,0.017925
Gap-3135,Row-4,53.jpg,411.3,148.6,35,44,668,0.0167
Gap-3136,Row-2,54.jpg,88.6,388.7,44,57,751,0.018775
Gap-3137,Row-2,54.jpg,73.6,479.9,24,64,612,0.0153
Gap-3138,Row-3,54.jpg,269.9,200.4,34,50,1132,0.0283
Gap-3139,Row-3,54.jpg,284.9,365.6,35,77,1593,0.039825
Gap-3140,Row-3,54.jpg,297.4,495.7,31,40,738,0.01845
Gap-3141,Row-4,54.jpg,501.0,184.3,23,37,513,0.012825
Gap-3142,Row-1,55.jpg,71.1,180.4,43,39,731,0.018275
Gap-3143,Row-1,55.jpg,34.3,231.5,80,90,2918,0.07295
Gap-3144,Row-2,55.jpg,92.0,285.3,33,67,975,0.024375
Gap-3145,Row-2,55.jpg,38.2,404.0,47,55,1152,0.0288
Gap-3146,Row-3,55.jpg,272.7,468.1,33,86,1911,0.047775
Gap-3147,Row-1,56.jpg,41.7,257.4,52,41,702,0.01755
Gap-3148,Row-2,56.jpg,145.9,248.4,48,54,1462,0.03655
Gap-3149,Row-2,56.jpg,110.4,329.1,41,60,997,0.024925
Gap-3150,Row-2,56.jpg,44.8,483.2,44,33,511,0.012775
Gap-3151,Row-3,56.jpg,282.9,260.9,21,68,866,0.02165
Gap-3152,Row-3,56.jpg,282.5,362.7,38,151,3200,0.08
Gap-3153,Row-2,57.jpg,90.2,411.6,67,85,1747,0.043675
Gap-3154,Row-1,58.jpg,35.2,198.1,89,79,1727,0.043175
Gap-3155,Row-2,58.jpg,97.7,322.9,23,37,523,0.013075
Gap-3156,Row-2,58.jpg,75.0,347.8,16,56,509,0.012725
Gap-3157,Row-2,58.jpg,32.4,432.0,36,77,1253,0.031325
Gap-3158,Row-3,58.jpg,262.9,472.5,32,83,2329,0.058225
Gap-3159,Row-4,58.jpg,481.0,157.7,48,35,709,0.017725
Gap-3160,Row-1,59.jpg,46.0,220.1,108,126,3785,0.094625
Gap-3161,Row-2,59.jpg,137.8,212.0,38,58,911,0.022775
Gap-3162,Row-2,59.jpg,107.2,262.1,31,41,625,0.015625
Gap-3163,Row-2,59.jpg,80.5,348.7,27,45,547,0.013675
Gap-3164,Row-4,59.jpg,494.1,178.5,28,33,536,0.0134
Gap-3165,Row-1,6.jpg,14.1,197.4,35,52,1229,0.030725
Gap-3166,Row-2,6.jpg,180.6,130.6,36,39,857,0.021425
Gap-3167,Row-2,6.jpg,164.3,177.2,35,37,549,0.013725
Gap-3168,Row-2,6.jpg,92.2,330.1,142,295,9959,0.248975
Gap-3169,Row-2,6.jpg,17.5,486.2,37,70,960,0.024
Gap-3170,Row-3,6.jpg,246.1,158.4,30,55,930,0.02325
Gap-3171,Row-3,6.jpg,247.9,409.2,33,207,5978,0.14945
Gap-3172,Row-4,6.jpg,336.7,171.4,56,62,1175,0.029375
Gap-3173,Row-4,6.jpg,378.9,286.7,27,50,746,0.01865
Gap-3174,Row-4,6.jpg,485.6,485.7,24,46,522,0.01305
Gap-3175,Row-5,6.jpg,389.4,147.8,26,50,720,0.018
Gap-3176,Row-1,60.jpg,68.2,181.8,135,140,5117,0.127925
Gap-3177,Row-2,60.jpg,181.3,186.2,91,145,5234,0.13085
Gap-3178,Row-2,60.jpg,92.0,389.6,137,248,9828,0.2457
Gap-3179,Row-3,60.jpg,316.5,283.3,57,339,9776,0.2444
Gap-3180,Row-3,60.jpg,333.2,491.6,33,48,1110,0.02775
Gap-3181,Row-4,60.jpg,449.7,233.9,134,237,8882,0.22205
Gap-3182,Row-5,60.jpg,487.3,141.9,51,59,2158,0.05395
Gap-3183,Row-1,61.jpg,69.3,179.4,136,135,6336,0.1584
Gap-3184,Row-2,61.jpg,126.9,312.4,201,396,15523,0.388075
Gap-3185,Row-3,61.jpg,302.7,149.5,31,77,1997,0.049925
Gap-3186,Row-3,61.jpg,305.5,231.3,31,85,1564,0.0391
Gap-3187,Row-3,61.jpg,312.5,375.4,37,188,4037,0.100925
Gap-3188,Row-3,61.jpg,315.8,493.6,30,38,953,0.023825
Gap-3189,Row-4,61.jpg,446.6,234.0,135,252,9367,0.234175
Gap-3190,Row-1,62.jpg,62.4,188.5,133,152,6271,0.156775
Gap-3191,Row-2,62.jpg,167.8,166.1,74,107,3978,0.09945
Gap-3192,Row-2,62.jpg,105.3,283.1,60,105,2510,0.06275
Gap-3193,Row-2,62.jpg,51.5,411.2,53,96,2111,0.052775
Gap-3194,Row-3,62.jpg,283.2,304.0,35,396,10531,0.263275
Gap-3195,Row-4,62.jpg,370.0,138.2,22,44,539,0.013475
Gap-3196,Row-4,62.jpg,447.4,255.9,135,253,8958,0.22395
Gap-3197,Row-5,62.jpg,486.6,142.5,55,57,2229,0.055725
Gap-3198,Row-1,63.jpg,54.3,177.6,118,126,5759,0.143975
Gap-3199,Row-2,63.jpg,130.9,232.8,144,243,9512,0.2378
Gap-3200,Row-2,63.jpg,67.0,372.9,31,27,534,0.01335
Gap-3201,Row-2,63.jpg,33.6,466.3,32,60,521,0.013025
Gap-3202,Row-3,63.jpg,277.5,167.5,31,119,3035,0.075875
Gap-3203,Row-3,63.jpg,282.1,409.6,31,128,2860,0.0715
Gap-3204,Row-4,63.jpg,437.3,253.0,154,289,11166,0.27915
Gap-3205,Row-5,63.jpg,477.9,153.0,73,83,3582,0.08955
Gap-3206,Row-1,64.jpg,57.5,176.9,121,124,5045,0.126125
Gap-3207,Row-2,64.jpg,116.3,317.0,195,396,14152,0.3538
Gap-3208,Row-3,64.jpg,295.4,339.7,39,374,9778,0.24445
Gap-3209,Row-4,64.jpg,446.7,218.1,137,210,8872,0.2218
Gap-3210,Row-5,64.jpg,487.7,140.3,52,55,2154,0.05385
Gap-3211,Row-1,65.jpg,53.2,164.4,108,107,5118,0.12795
Gap-3212,Row-2,65.jpg,95.6,289.8,196,358,12922,0.32305
Gap-3213,Row-3,65.jpg,266.8,221.0,32,224,5615,0.140375
Gap-3214,Row-3,65.jpg,262.5,447.0,31,140,3730,0.09325
Gap-3215,Row-4,65.jpg,412.8,255.8,148,296,10975,0.274375
Gap-3216,Row-4,65.jpg,499.6,431.4,29,55,1175,0.029375
Gap-3217,Row-5,65.jpg,473.4,155.9,82,88,4005,0.100125
Gap-3218,Row-1,66.jpg,82.8,203.2,170,175,5934,0.14835
Gap-3219,Row-2,66.jpg,151.1,262.0,205,327,11827,0.295675
Gap-3220,Row-2,66.jpg,27.7,486.5,55,64,1832,0.0458
Gap-3221,Row-3,66.jpg,304.9,214.9,30,200,5320,0.133
Gap-3222,Row-3,66.jpg,306.0,416.1,31,202,5570,0.13925
Gap-3223,Row-4,66.jpg,439.0,256.9,152,288,11204,0.2801
Gap-3224,Row-5,66.jpg,475.7,153.8,78,85,3768,0.0942
Gap-3225,Row-1,67.jpg,34.8,154.7,77,83,3675,0.091875
Gap-3226,Row-2,67.jpg,81.4,259.2,170,295,12326,0.30815
Gap-3227,Row-3,67.jpg,273.8,169.6,32,124,2899,0.072475
Gap-3228,Row-3,67.jpg,281.0,379.7,37,273,6857,0.171425
Gap-3229,Row-4,67.jpg,440.7,246.8,150,269,10819,0.270475
Gap-3230,Row-5,67.jpg,483.5,138.0,31,46,807,0.020175
Gap-3231,Row-1,68.jpg,55.5,175.8,118,126,5946,0.14865
Gap-3232,Row-2,68.jpg,185.4,144.0,44,69,1801,0.045025
Gap-3233,Row-2,68.jpg,74.3,368.2,179,323,10333,0.258325
Gap-3234,Row-3,68.jpg,292.1,213.1,31,56,1200,0.03
Gap-3235,Row-3,68.jpg,295.5,388.3,36,267,7282,0.18205
Gap-3236,Row-4,68.jpg,398.3,136.4,49,41,1045,0.026125
Gap-3237,Row-4,68.jpg,455.8,244.1,123,191,7055,0.176375
Gap-3238,Row-5,68.jpg,481.8,146.3,62,67,2778,0.06945
Gap-3239,Row-1,69.jpg,76.6,213.4,162,203,9304,0.2326
Gap-3240,Row-2,69.jpg,134.4,306.5,182,386,14026,0.35065
Gap-3241,Row-3,69.jpg,307.6,312.5,66,396,11329,0.283225
Gap-3242,Row-4,69.jpg,433.7,231.9,160,243,9695,0.242375
Gap-3243,Row-5,69.jpg,468.5,157.6,91,89,4314,0.10785
Gap-3244,Row-1,7.jpg,66.5,194.7,149,154,6852,0.1713
Gap-3245,Row-2,7.jpg,128.8,256.5,104,193,4908,0.1227
Gap-3246,Row-2,7.jpg,70.1,355.5,27,40,554,0.01385
Gap-3247,Row-3,7.jpg,237.4,128.0,29,31,608,0.0152
Gap-3248,Row-3,7.jpg,246.1,322.9,36,232,5739,0.143475
Gap-3249,Row-4,7.jpg,355.8,205.3,34,37,669,0.016725
Gap-3250,Row-4,7.jpg,384.4,264.0,52,50,1377,0.034425
Gap-3251,Row-4,7.jpg,489.4,453.0,56,74,2399,0.059975
Gap-3252,Row-5,7.jpg,446.6,196.8,143,152,6408,0.1602
Gap-3253,Row-1,70.jpg,76.5,176.3,111,136,5035,0.125875
Gap-3254,Row-1,70.jpg,10.9,254.0,27,28,625,0.015625
Gap-3255,Row-2,70.jpg,152.7,219.1,123,222,8272,0.2068
Gap-3256,Row-2,70.jpg,48.7,449.5,97,147,4455,0.111375
Gap-3257,Row-3,70.jpg,283.6,316.2,38,396,11170,0.27925
Gap-3258,Row-4,70.jpg,437.3,275.3,164,308,11088,0.2772
Gap-3259,Row-5,70.jpg,472.1,142.5,63,67,2412,0.0603
Gap-3260,Row-1,71.jpg,59.0,177.0,122,137,5840,0.146
Gap-3261,Row-2,71.jpg,124.5,255.2,159,300,11505,0.287625
Gap-3262,Row-2,71.jpg,26.1,460.3,58,118,3099,0.077475
Gap-3263,Row-3,71.jpg,290.9,237.7,35,252,5897,0.147425
Gap-3264,Row-3,71.jpg,296.4,446.3,33,142,3828,0.0957
Gap-3265,Row-4,71.jpg,440.3,234.9,144,241,9449,0.236225
Gap-3266,Row-5,71.jpg,495.6,132.7,33,37,1076,0.0269
Gap-3267,Row-1,72.jpg,51.1,170.2,108,99,3165,0.079125
Gap-3268,Row-2,72.jpg,110.8,278.3,177,307,9854,0.24635
Gap-3269,Row-3,72.jpg,272.2,177.9,29,140,3124,0.0781
Gap-3270,Row-3,72.jpg,274.1,401.2,30,236,5389,0.134725
Gap-3271,Row-4,72.jpg,430.0,284.1,171,332,12559,0.313975
Gap-3272,Row-5,72.jpg,476.3,149.5,76,75,3483,0.087075
Gap-3273,Row-1,73.jpg,55.0,174.6,117,126,6132,0.1533
Gap-3274,Row-2,73.jpg,184.8,157.2,57,104,2597,0.064925
Gap-3275,Row-2,73.jpg,126.8,283.4,70,141,3132,0.0783
Gap-3276,Row-2,73.jpg,50.9,431.4,98,164,4278,0.10695
Gap-3277,Row-3,73.jpg,291.0,188.0,31,100,1849,0.046225
Gap-3278,Row-3,73.jpg,295.9,382.4,36,282,7602,0.19005
Gap-3279,Row-4,73.jpg,438.7,246.0,149,269,10562,0.26405
Gap-3280,Row-5,73.jpg,481.5,145.4,64,65,2831,0.070775
Gap-3281,Row-1,74.jpg,64.9,181.6,135,136,6004,0.1501
Gap-3282,Row-2,74.jpg,168.1,185.4,91,151,5665,0.141625
Gap-3283,Row-2,74.jpg,96.8,347.2,29,49,595,0.014875
Gap-3284,Row-2,74.jpg,25.4,459.6,60,103,3483,0.087075
Gap-3285,Row-3,74.jpg,281.3,310.1,30,389,11305,0.282625
Gap-3286,Row-4,74.jpg,434.2,248.6,161,274,11354,0.28385
Gap-3287,Row-5,74.jpg,471.1,157.4,86,90,4216,0.1054
Gap-3288,Row-1,75.jpg,78.6,194.1,162,170,8278,0.20695
Gap-3289,Row-2,75.jpg,167.7,209.7,122,196,6453,0.161325
Gap-3290,Row-2,75.jpg,91.1,335.7,36,63,1059,0.026475
Gap-3291,Row-2,75.jpg,37.9,446.9,88,132,4965,0.124125
Gap-3292,Row-3,75.jpg,289.7,257.3,34,296,6984,0.1746
Gap-3293,Row-3,75.jpg,286.1,463.3,31,100,2853,0.071325
Gap-3294,Row-4,75.jpg,440.5,243.8,152,259,10217,0.255425
Gap-3295,Row-5,75.jpg,474.9,152.3,78,79,3620,0.0905
Gap-3296,Row-1,76.jpg,57.8,172.7,109,123,4595,0.114875
Gap-3297,Row-2,76.jpg,148.5,201.8,108,182,6418,0.16045
Gap-3298,Row-2,76.jpg,51.3,415.2,103,189,6484,0.1621
Gap-3299,Row-3,76.jpg,283.4,312.9,38,396,10990,0.27475
Gap-3300,Row-4,76.jpg,442.4,246.1,148,267,10274,0.25685
Gap-3301,Row-5,76.jpg,488.4,140.8,50,55,1642,0.04105
Gap-3302,Row-1,77.jpg,83.6,140.9,64,66,1854,0.04635
Gap-3303,Row-1,77.jpg,26.7,200.1,60,66,1977,0.049425
Gap-3304,Row-2,77.jpg,94.1,316.1,203,396,14927,0.373175
Gap-3305,Row-3,77.jpg,290.1,236.8,37,252,7045,0.176125
Gap-3306,Row-3,77.jpg,296.5,454.9,33,123,3353,0.083825
Gap-3307,Row-4,77.jpg,442.0,215.5,138,212,8494,0.21235
Gap-3308,Row-5,77.jpg,485.0,134.4,23,40,631,0.015775
Gap-3309,Row-1,78.jpg,65.4,180.2,129,141,5089,0.127225
Gap-3310,Row-2,78.jpg,163.3,185.2,71,120,2904,0.0726
Gap-3311,Row-2,78.jpg,77.4,359.1,147,273,9627,0.240675
Gap-3312,Row-3,78.jpg,276.4,143.5,31,64,1456,0.0364
Gap-3313,Row-3,78.jpg,291.8,403.2,42,240,6020,0.1505
Gap-3314,Row-4,78.jpg,430.2,258.5,171,295,12101,0.302525
Gap-3315,Row-5,78.jpg,471.7,150.8,81,79,3380,0.0845
Gap-3316,Row-1,79.jpg,58.6,171.5,130,112,5615,0.140375
Gap-3317,Row-2,79.jpg,101.6,318.5,223,386,14102,0.35255
Gap-3318,Row-3,79.jpg,279.8,313.3,41,396,11779,0.294475
Gap-3319,Row-4,79.jpg,427.5,294.6,171,376,14054,0.35135
Gap-3320,Row-5,79.jpg,467.1,161.6,94,99,4686,0.11715
Gap-3321,Row-1,8.jpg,82.7,216.4,182,192,8616,0.2154
Gap-3322,Row-2,8.jpg,208.9,136.7,49,52,1275,0.031875
Gap-3323,Row-2,8.jpg,129.1,296.1,152,256,9191,0.229775
Gap-3324,Row-2,8.jpg,39.0,474.3,66,74,2988,0.0747
Gap-3325,Row-3,8.jpg,277.9,399.4,30,237,6473,0.161825
Gap-3326,Row-4,8.jpg,375.5,178.6,87,125,4649,0.116225
Gap-3327,Row-5,8.jpg,459.2,178.5,111,135,6073,0.151825
Gap-3328,Row-1,80.jpg,64.2,183.3,131,146,6449,0.161225
Gap-3329,Row-2,80.jpg,195.0,127.5,38,31,788,0.0197
Gap-3330,Row-2,80.jpg,107.5,322.2,196,369,13104,0.3276
Gap-3331,Row-3,80.jpg,299.3,297.0,42,377,10613,0.265325
Gap-3332,Row-4,80.jpg,447.2,242.1,140,250,9486,0.23715
Gap-3333,Row-1,81.jpg,75.0,206.9,153,197,8516,0.2129
Gap-3334,Row-2,81.jpg,168.3,212.4,112,204,5762,0.14405
Gap-3335,Row-2,81.jpg,73.2,440.8,77,161,5418,0.13545
Gap-3336,Row-3,81.jpg,301.3,192.2,42,159,4113,0.102825
Gap-3337,Row-3,81.jpg,321.1,408.8,47,215,6310,0.15775
Gap-3338,Row-4,81.jpg,441.2,221.8,140,236,8655,0.216375
Gap-3339,Row-5,81.jpg,492.6,136.1,40,48,1415,0.035375
Gap-3340,Row-1,82.jpg,78.0,203.3,155,190,8195,0.204875
Gap-3341,Row-2,82.jpg,195.5,168.9,60,129,3888,0.0972
Gap-3342,Row-2,82.jpg,97.8,402.4,117,228,6489,0.162225
Gap-3343,Row-3,82.jpg,293.8,136.7,31,48,1254,0.03135
Gap-3344,Row-3,82.jpg,303.1,239.4,42,139,3829,0.095725
